Reportedarrest060708.csv
UNITID_P,INSTNM,BRANCH,Address,City,State,Zip,sector_cd,sector_desc,men_total,women_total,Total,Weapon6,Drug6,Liquor6,Weapon7,Drug7,Liquor7,Weapon8,Drug8,Liquor8,FILTER06,FILTER07,FILTER08
44390601.0,University of Phoenix-Columbus Ohio Campus,Main Campus,8415 Pulsar Place-Ste 100,Columbus,OH,432402079.0,3.0,Private for-profit, 4-year or above,100.0,124.0,224.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44391501.0,University of Phoenix-Central Massachusetts Campus,Main Campus,One Research Drive,Westborough,MA,15813906.0,3.0,Private for-profit, 4-year or above,77.0,74.0,151.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44392401.0,University of Phoenix-Little Rock Campus,Little Rock Campus,10800 Financial Centre Parkway-Ste 500,Little Rock,AR,722113500.0,3.0,Private for-profit, 4-year or above,248.0,566.0,814.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44394201.0,Toni and Guy Hair Academy,Branch Campus,5244 W. Overland Road,Boise,ID,83705.0,6.0,Private for-profit, 2-year,3.0,129.0,132.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44395101.0,Charlie's Guard-Detective Bureau and Academy Inc,Main Campus,Road 107 Km 3.1 Bo. Borinquen,Aguadilla,PR,603.0,9.0,Private for-profit, less-than 2-year,59.0,134.0,193.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44397901.0,The Salon Professional Academy,Main Campus,4411 Winnetka Ave N,New Hope,MN,55428.0,9.0,Private for-profit, less-than 2-year,2.0,107.0,109.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44399701.0,DeVry University-Nevada,Henderson Center,2490 Paseo Verde Parkway, Suite 150,Henderson,NV,890747121.0,3.0,Private for-profit, 4-year or above,126.0,109.0,235.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44401501.0,Everest College-Chicago,Branch Campus,247 South State Street, Suite 400,CHICAGO,IL,60604.0,9.0,Private for-profit, less-than 2-year,153.0,1592.0,1745.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44402401.0,Everest College-Tacoma,Everest College #398,2156 Pacific Avenue,TACOMA,WA,984023004.0,9.0,Private for-profit, less-than 2-year,49.0,258.0,307.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44403301.0,DeVry University-Oregon,Portland Center,9755 SW Barnes Road, Ste 150,Portland,OR,972256651.0,3.0,Private for-profit, 4-year or above,92.0,64.0,156.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44404201.0,National College of Business and Technology-Rio Grande,Branch Campus,PO Box 3064,RIO GRANDE,PR,745.0,3.0,Private for-profit, 4-year or above,405.0,1100.0,1505.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44405101.0,Creative Images Institute of Cosmetology,Main Campus,568 MIAMISBURG-CENTRVILLE RD,DAYTON,OH,45459.0,6.0,Private for-profit, 2-year,10.0,131.0,141.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44406001.0,Westwood College-Houston South,Main Campus,7322 Southwest Fwy Suite 1900,Houston,TX,77074.0,6.0,Private for-profit, 2-year,302.0,227.0,529.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44407901.0,North Florida Institute-Jacksonville,Branch Campus,5995-2 UNIVERSITY BLVD WEST,JACKSONVILLE,FL,32216.0,9.0,Private for-profit, less-than 2-year,112.0,195.0,307.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44408801.0,IIA College,Brookline College - Albuquerque Campus,4201 Central Avenue NW, suite J,Albuquerque,NM,87105.0,3.0,Private for-profit, 4-year or above,20.0,140.0,160.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44412101.0,Remington College-Cleveland West Campus,Main Campus,26350 Brookpark Road,North Olmsted,OH,440702163.0,6.0,Private for-profit, 2-year,82.0,344.0,426.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44415801.0,Colorado Technical University Online,Colorado Technical University Online,4435 N. Chestnut, Suite E,Colorado Springs,CO,80907.0,3.0,Private for-profit, 4-year or above,9287.0,16510.0,25797.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44416701.0,Baker College of Allen Park,Main Campus,4500 ENTERPRISE DR,ALLEN PARK,MI,48101.0,2.0,Private nonprofit, 4-year or above,654.0,1897.0,2551.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44417601.0,Americare School of Allied Health,Main Campus,11141 GEORGIA AVE #418,WHEATON,MD,20902.0,9.0,Private for-profit, less-than 2-year,24.0,95.0,119.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44419401.0,Bayamon Community College,Main Campus,17 MACEO ST,BAYAMON,PR,961.0,9.0,Private for-profit, less-than 2-year,27.0,238.0,265.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44420001.0,Harris School of Business-Dover,Harris School of Business Dover,97 Commerce Way,DOVER,DE,19901.0,9.0,Private for-profit, less-than 2-year,17.0,151.0,168.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44421901.0,Folsom Lake College,Folsom Lake College - Main Campus,10 College Parkway,FOLSOM,CA,956306798.0,4.0,Public, 2-year,3485.0,5694.0,9179.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44422801.0,LeGrand Institute of Cosmetology Inc,Main Campus,2418 BROAD ST, PO BOX 2102,CAMDEN,SC,29020.0,9.0,Private for-profit, less-than 2-year,2.0,33.0,35.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44423701.0,Everest Institute-Detroit,Detroit,300 RIVER PLACE DR-STE 1000,DETROIT,MI,482074291.0,9.0,Private for-profit, less-than 2-year,174.0,759.0,933.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44425501.0,Draughons Junior College-Murfreesboro,Draughons Junior College,415 Golden Bear Court,MURFREESBORO,TN,37128.0,6.0,Private for-profit, 2-year,103.0,455.0,558.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44426401.0,Cambridge Technical Institute,Main Campus,Avenida Roosevelt #1255,San Juan,PR,920.0,9.0,Private for-profit, less-than 2-year,20.0,89.0,109.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44427301.0,Southern Careers Institute Inc-Laredo,Main Campus,4805 MAHER,LAREDO,TX,78041.0,9.0,Private for-profit, less-than 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
44428201.0,Empire Beauty School-Midlothian,ADDITIONAL LOCATION,10807 HULL STREET RD,MIDLOTHIAN,VA,23112.0,9.0,Private for-profit, less-than 2-year,7.0,81.0,88.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44429101.0,Empire Beauty School-Owings Mills,ADDITIONAL LOCATION,9616 REISTERSTOWN RD Suite 105,OWINGS MILLS,MD,21117.0,9.0,Private for-profit, less-than 2-year,9.0,105.0,114.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44430701.0,Empire Beauty School-West Mifflin,ADDITIONAL LOCATION,2393 MOUNTAIN VIEW DR,WEST MIFFLIN,PA,15122.0,9.0,Private for-profit, less-than 2-year,14.0,83.0,97.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44431601.0,Academy of Nail Skin and Hair Inc,Academy of Nail, Skin & Hair, Inc.,928 BROADWATER AVE,BILLINGS,MT,59101.0,6.0,Private for-profit, 2-year,3.0,127.0,130.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44432501.0,ATI College,Main Campus,12440 FIRESTONE BLVD STE 2001,NORWALK,CA,90650.0,9.0,Private for-profit, less-than 2-year,42.0,109.0,151.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44433401.0,Advance Science Institute,Main Campus,3750 W 12 AVE,HIALEAH,FL,33012.0,9.0,Private for-profit, less-than 2-year,10.0,38.0,48.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44434301.0,Advanced College,ADVANCED COLLEGE,13180 Paramount Boulevard,South Gate,CA,90280.0,6.0,Private for-profit, 2-year,16.0,102.0,118.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44435201.0,Advanced Tech College,ADVANCE TECH COLLEGE,BARBOSA ST #53,BAYAMON,PR,961.0,9.0,Private for-profit, less-than 2-year,7.0,60.0,67.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44436101.0,Advanced Training Associates,Main Campus,1810 Gillespie Way, Suite 104,EL CAJON,CA,92020.0,9.0,Private for-profit, less-than 2-year,12.0,10.0,22.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44437001.0,American Advanced Technicians Institute,Main Campus,6801 W 20TH ST,HIALEAH,FL,33014.0,9.0,Private for-profit, less-than 2-year,90.0,0.0,90.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44438901.0,Anamarc Educational Institute,Main Campus,3210 DYER,EL PASO,TX,79930.0,9.0,Private for-profit, less-than 2-year,112.0,515.0,627.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44439801.0,Baptist University of the Americas,Main Campus,8019 PAN AM EXPWY,SAN ANTONIO,TX,78224.0,2.0,Private nonprofit, 4-year or above,109.0,66.0,175.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44440401.0,The Beauty Institute,Main Campus,2215 N MILITARY TRL # I,W PALM BEACH,FL,33409.0,9.0,Private for-profit, less-than 2-year,34.0,35.0,69.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44441301.0,Beis Medrash Heichal Dovid,Main Campus,257 BEACH 17TH ST,FAR ROCKAWAY,NY,11691.0,2.0,Private nonprofit, 4-year or above,124.0,0.0,124.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44442201.0,Bellefonte Academy of Beauty,Main Campus,420 BELFONT ST,RUSSELL,KY,41169.0,6.0,Private for-profit, 2-year,4.0,107.0,111.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44444001.0,Blue Cliff Career College,Main Campus,2970 Cottage Hill Rd. Suite 175,MOBILE,AL,36606.0,9.0,Private for-profit, less-than 2-year,36.0,161.0,197.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44445901.0,Burlington Technical Center,Main Campus,52 INSTITUTE RD,BURLINGTON,VT,54082721.0,7.0,Public, less-than 2-year,7.0,0.0,7.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44446801.0,Career Beauty College,Main Campus,110 WATERLOO ST,LAWRENCEBURG,TN,38464.0,9.0,Private for-profit, less-than 2-year,1.0,26.0,27.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44447701.0,Carnegie Institute of Integrative Medicine and Massotherapy,Main,1292 WATERLOO RD,SUFFIELD,OH,44260.0,5.0,Private nonprofit, 2-year,31.0,83.0,114.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44448601.0,Carolina Academy of Cosmetic Art & Science,Main Campus,284 E GARRISON BLVD,GASTONIA,NC,28054.0,9.0,Private for-profit, less-than 2-year,3.0,98.0,101.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44450101.0,Northwest Hair Academy,Chetta's Academy of Hair and Nails,1222 E Front St,PORT ANGELES,WA,98362.0,6.0,Private for-profit, 2-year,0.0,20.0,20.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44451001.0,CES College,CES College,725 S. Glendale Ave. #D,Glendale,CA,912052395.0,8.0,Private nonprofit, less-than 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44452901.0,Computer Tutor Business and Technical Institute,Main Campus,4306 SISK RD,MODESTO,CA,95356.0,9.0,Private for-profit, less-than 2-year,16.0,130.0,146.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44454701.0,Court Reporting Institute of Louisiana,Main Campus,12090 S. Harrells Ferry Road, Suite A,BATON ROUGE,LA,70816.0,6.0,Private for-profit, 2-year,1.0,57.0,58.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44455601.0,Culinary Academy of Austin,Main Campus-Culinary Academy of Austin,6020-B Dillard Circle,AUSTIN,TX,78752.0,9.0,Private for-profit, less-than 2-year,25.0,22.0,47.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44456501.0,Culinary Institute Alain and Marie Lenotre,Main Campus,7070 Allensby,Houston,TX,770224322.0,6.0,Private for-profit, 2-year,61.0,98.0,159.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44457401.0,Dade Medical College,Main Campus,3721-1 NW 7TH ST,MIAMI,FL,33126.0,6.0,Private for-profit, 2-year,94.0,280.0,374.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44458301.0,Escuela Hotelera de San Juan,ESCUELA HOTELERA DE SAN JUAN,229 GUAYAMA ST,SAN JUAN,PR,917.0,9.0,Private for-profit, less-than 2-year,175.0,115.0,290.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44459201.0,Expertise Cosmetology Institute,Main Campus,1911 Stella Lake Street,LAS VEGAS,NV,89106.0,5.0,Private nonprofit, 2-year,11.0,100.0,111.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44460801.0,Paul Mitchell The School-Monroe,Main Campus,1008 4th Ave West,Monroe,WI,53566.0,6.0,Private for-profit, 2-year,0.0,19.0,19.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44462601.0,Hawaii Technology Institute,Main Campus,629 POHUKAINA ST,HONOLULU,HI,96813.0,8.0,Private nonprofit, less-than 2-year,1.0,31.0,32.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44463501.0,Healing Arts Institute,Main Campus,340 THREE MEADOWS DR,PERRYSBURG,OH,43551.0,9.0,Private for-profit, less-than 2-year,7.0,30.0,37.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44464401.0,Health Works Institute,Main Campus,111 S GRAND AVE ANNEX 3,BOZEMAN,MT,59715.0,9.0,Private for-profit, less-than 2-year,0.0,24.0,24.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44465301.0,In Session Arts of Cosmetology Beauty School,Main Campus,7212 GRATIOT RD,SAGINAW,MI,48609.0,9.0,Private for-profit, less-than 2-year,5.0,52.0,57.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44466201.0,Moore Career College,Main Campus,6160 PERKINS RD STE 205,BATON ROUGE,LA,70808.0,9.0,Private for-profit, less-than 2-year,7.0,36.0,43.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44467101.0,Industrial Technical College,Main Campus,NO 16 CARRERAS ST,HUMACAO,PR,792.0,9.0,Private for-profit, less-than 2-year,165.0,45.0,210.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44468001.0,Institute of Beauty Occupation and Technology Course,Main Campus,500 CALLE CONCEPCION VERA,MOCA,PR,676.0,9.0,Private for-profit, less-than 2-year,22.0,9.0,31.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44469901.0,Institute of Clinical Acupuncture & Oriental Med,Main Campus,100 N. Beretania Street, Suite 203 B,HONOLULU,HI,96817.0,3.0,Private for-profit, 4-year or above,8.0,24.0,32.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44470501.0,Institute of Hair Design,Main Campus,1601 1/2 N HARRISON,SHAWNEE,OK,74804.0,9.0,Private for-profit, less-than 2-year,1.0,29.0,30.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44471401.0,Javelin Technical Training Center,Main Campus,4501 CIRCLE 75 PKY STE D-4100,ATLANTA,GA,30339.0,9.0,Private for-profit, less-than 2-year,94.0,859.0,953.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44471402.0,Javelin Technical Training Center,Morrow,1396 Southlake Plaza Drive,Morrow,GA,30260.0,9.0,Private for-profit, less-than 2-year,94.0,859.0,953.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44471403.0,Javelin Technical Training Center,Northlake Branch,4053 Lavista Road, Suite 100,Tucker,GA,30384.0,9.0,Private for-profit, less-than 2-year,94.0,859.0,953.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44473201.0,Leston College,Leston College,CALLE DR VEVE #52,BAYAMON,PR,961.0,9.0,Private for-profit, less-than 2-year,40.0,76.0,116.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44474101.0,Liberty Training Institute,Main Campus,1122 West Washington Blvd,LOS ANGELES,CA,90015.0,9.0,Private for-profit, less-than 2-year,190.0,92.0,282.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44475001.0,Lynndale Fundamentals of Beauty LLC,Main Campus,1729 CHAMPAGNOLLE RD,EL DORADO,AR,71730.0,7.0,Public, less-than 2-year,1.0,14.0,15.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44476901.0,Medical Professional Institute,Main Campus,380-388 PLEASANT STREET,MALDEN,MA,21488143.0,9.0,Private for-profit, less-than 2-year,17.0,107.0,124.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44477801.0,New Life Theological Seminary,Main Campus,3117 WHITING AVE,CHARLOTTE,NC,28205.0,2.0,Private nonprofit, 4-year or above,47.0,38.0,85.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44478701.0,Ogden Institute of Massage Therapy,Main Campus,3500 HARRISON BLVD,OGDEN,UT,84403.0,9.0,Private for-profit, less-than 2-year,6.0,25.0,31.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44479601.0,Omnitech Institute,Main Campus,4319 COVINGTON HWY STE 212,DECATUR,GA,30035.0,9.0,Private for-profit, less-than 2-year,75.0,34.0,109.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44480201.0,PC Tech Learning Center,Main Campus,895 Bergen Ave,JERSEY CITY,NJ,7306.0,9.0,Private for-profit, less-than 2-year,20.0,90.0,110.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44484801.0,Silicon Valley University,Silicon Valley University,2160 Lundy Ave, Suite 110,SAN JOSE,CA,95131.0,2.0,Private nonprofit, 4-year or above,488.0,112.0,600.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44485701.0,Skinworks School of Advanced Skincare,Main Campus,2121 SOUTH 230 EAST,SALT LAKE CITY,UT,84115.0,9.0,Private for-profit, less-than 2-year,1.0,48.0,49.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44486601.0,Southeastern School of Neuromuscular Massage-Columbia,Main Campus,1420 Colonial Life Blvd, W, Suite 80,Columbia,SC,29210.0,9.0,Private for-profit, less-than 2-year,25.0,119.0,144.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44488401.0,Tap This Valley Works CET,Roanoke Higher Education Center,108 N JEFFERSON ST, STE 303,ROANOKE,VA,24106.0,8.0,Private nonprofit, less-than 2-year,1.0,11.0,12.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44489301.0,Technical Learning Centers Inc,Main Campus,1001 Connecticut Ave Suite 435,WASHINGTON,DC,20036.0,9.0,Private for-profit, less-than 2-year,13.0,69.0,82.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44490901.0,Total Look School of Cosmetology & Massage Therapy,Main Campus,806 W THIRD ST,CRESCO,IA,52136.0,6.0,Private for-profit, 2-year,0.0,13.0,13.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44492701.0,The Art Institute of Tucson,The Art Institute of Tucson,5099 E. Grant Rd. #100,TUCSON,AZ,85712.0,3.0,Private for-profit, 4-year or above,54.0,81.0,135.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44493601.0,Turning Point Beauty College,Main Campus,1226 E FLORENCE BLVD,CASA GRANDE,AZ,85222.0,9.0,Private for-profit, less-than 2-year,4.0,58.0,62.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44494501.0,Unitech Training Academy,Main Campus,3605 Ambassador Caffery,LAFAYETTE,LA,70503.0,6.0,Private for-profit, 2-year,8.0,126.0,134.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44495401.0,Marshall Community and Technical College,Main Campus,1 JOHN MARSHALL DR / MCTC 110,HUNTINGTON,WV,25755.0,4.0,Public, 2-year,1386.0,1148.0,2534.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44497201.0,Centura College,Branch Campus,7500 TWO NOTCH RD,COLUMBIA,SC,29223.0,6.0,Private for-profit, 2-year,21.0,136.0,157.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44499001.0,Flagler College-Tallahassee,Flagler College-Tallahassee,444 APPLEYARD DR,TALLAHASSEE,FL,32304.0,2.0,Private nonprofit, 4-year or above,129.0,334.0,463.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44500901.0,Montgomery County Community College-West Campus,Main Campus,101 COLLEGE DR,POTTSTOWN,PA,19464.0,4.0,Public, 2-year,911.0,1590.0,2501.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44501801.0,West Virginia State Community and Technical College,Main Campus,COLE COMPLEX,INSTITUTE,WV,251121000.0,4.0,Public, 2-year,556.0,1181.0,1737.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44502701.0,American Intercontinental University Online,Main Campus,5550 Prairie Stone Pky-Ste 400,Hoffman Estates,IL,60192.0,3.0,Private for-profit, 4-year or above,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
44507201.0,Westwood College-Atlanta Midtown,ATM,1100 Spring Street, N.W. - Suite 102,Atlanta,GA,30309.0,3.0,Private for-profit, 4-year or above,351.0,348.0,699.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44508101.0,ITT Technical Institute-Eden Prairie,Main Campus,8911 Columbine Road,Eden Prairie,MN,55347.0,3.0,Private for-profit, 4-year or above,489.0,57.0,546.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44509001.0,Virginia College-Mobile,Main Campus,2970 Cottage Hill Road,Mobile,AL,36606.0,6.0,Private for-profit, 2-year,41.0,697.0,738.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44510601.0,Brooks College,Sunnyvale Campus,1120 Kifer Road,Sunnyvale,CA,94086.0,6.0,Private for-profit, 2-year,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,NULL,NULL
44511501.0,Le Cordon Bleu College of Culinary Arts-Las Vegas,Main Campus,1451 Center Crossing Road,Las Vegas,NV,89144.0,6.0,Private for-profit, 2-year,427.0,284.0,711.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44512401.0,International Academy of Design and Technology,Main Campus,1850 Research Drive,Troy,MI,48083.0,3.0,Private for-profit, 4-year or above,417.0,519.0,936.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44513301.0,American Intercontinental University,Branch Campus,9999 Richmond Avenue,Houston,TX,77042.0,3.0,Private for-profit, 4-year or above,216.0,258.0,474.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44514201.0,Sanford-Brown Institute,Main Campus,2627 North Loop West, Suite 100,Houston,TX,77008.0,9.0,Private for-profit, less-than 2-year,37.0,338.0,375.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44518801.0,University of California-Merced,Main Campus,5200 North Lake Road,Merced,CA,95343.0,1.0,Public, 4-year or above,1466.0,1252.0,2718.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44519701.0,Everest College-Fort Worth,Everest College - Fort Worth,5237 N RIVERSIDE DR STE 100,FORT WORTH,TX,76137.0,6.0,Private for-profit, 2-year,63.0,193.0,256.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
44520301.0,Remington College-North Houston Campus,REMINGTON COLLEGE-NORTH HOUSTON CAMPUS,11310 GREENS CROSSING BLVD, STE 300,HOUSTON,TX,77082.0,6.0,Private for-profit, 2-year,109.0,589.0,698.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0,1.0,1.0
